step,train_loss,val_ppl,lr
10200,4.8244868516922,,2.950191e-04
10300,4.658161997795105,,2.948976e-04
10400,4.618326783180237,,2.947746e-04
10500,4.622226238250732,,2.946502e-04
10600,4.767537951469421,,2.945244e-04
10700,4.607114553451538,,2.943972e-04
10800,4.535564184188843,,2.942685e-04
10900,4.697139501571655,,2.941384e-04
11000,4.771416068077087,,2.940068e-04
11100,4.550141930580139,,2.938739e-04
11200,4.649900197982788,,2.937395e-04
11300,4.677449107170105,,2.936036e-04
11400,4.534027576446533,,2.934664e-04
11500,4.618251204490662,,2.933277e-04
11600,4.576278209686279,,2.931876e-04
11700,4.659181475639343,,2.930461e-04
11800,4.72719144821167,,2.929032e-04
11900,4.650423884391785,,2.927588e-04
12000,4.539991617202759,,2.926131e-04
12100,4.369356393814087,,2.924659e-04
12200,4.655115485191345,,2.923173e-04
12300,4.559408783912659,,2.921673e-04
12400,4.5732421875,,2.920159e-04
12500,4.463540077209473,,2.918631e-04
12600,4.444688320159912,,2.917089e-04
12700,4.563808083534241,,2.915532e-04
12800,4.373236894607544,,2.913962e-04
12900,4.311774253845215,,2.912378e-04
13000,4.432967185974121,,2.910779e-04
13100,4.261774003505707,,2.909167e-04
13200,4.430838346481323,,2.907541e-04
13300,4.355525851249695,,2.905900e-04
13400,4.363366365432739,,2.904246e-04
13500,4.377427816390991,,2.902578e-04
13600,4.399069547653198,,2.900896e-04
13700,4.518637537956238,,2.899200e-04
13800,4.5134018659591675,,2.897490e-04
13900,4.162184834480286,,2.895767e-04
14000,4.267805218696594,,2.894029e-04
14100,4.42445707321167,,2.892278e-04
14200,4.37546694278717,,2.890513e-04
14300,4.251385688781738,,2.888734e-04
14400,4.314411640167236,,2.886942e-04
14500,4.3389400243759155,,2.885135e-04
14600,4.214399456977844,,2.883315e-04
14700,4.273401498794556,,2.881482e-04
14800,4.269505739212036,,2.879634e-04
14900,4.22921895980835,,2.877773e-04
15000,4.196997880935669,,2.875898e-04
15000,4.196997880935669,57.7192,2.875898e-04
15100,4.350155353546143,,2.874010e-04
15200,4.144365549087524,,2.872108e-04
15300,4.270313262939453,,2.870192e-04
15400,4.072880148887634,,2.868263e-04
15500,4.244444131851196,,2.866321e-04
15600,4.260567724704742,,2.864364e-04
15700,4.223793268203735,,2.862395e-04
15800,4.408280611038208,,2.860412e-04
15900,4.110523343086243,,2.858415e-04
16000,4.287281513214111,,2.856405e-04
16100,4.312576770782471,,2.854381e-04
16200,4.075614750385284,,2.852344e-04
16300,4.027798652648926,,2.850294e-04
16400,4.065920889377594,,2.848230e-04
16500,4.109814167022705,,2.846153e-04
16600,4.026749789714813,,2.844063e-04
16700,4.04562646150589,,2.841959e-04
16800,4.103461861610413,,2.839843e-04
16900,4.239368259906769,,2.837712e-04
17000,4.19453364610672,,2.835569e-04
17100,4.1095879673957825,,2.833412e-04
17200,4.104574084281921,,2.831243e-04
17300,3.941311001777649,,2.829060e-04
17400,4.115080833435059,,2.826864e-04
17500,4.1166974902153015,,2.824654e-04
17600,4.04281359910965,,2.822432e-04
17700,4.086300492286682,,2.820197e-04
17800,3.898985266685486,,2.817948e-04
17900,4.019683003425598,,2.815687e-04
18000,4.127283573150635,,2.813412e-04
18100,3.9896841645240784,,2.811125e-04
18200,4.11530613899231,,2.808824e-04
18300,4.0051814913749695,,2.806511e-04
18400,4.125104784965515,,2.804185e-04
18500,3.947122097015381,,2.801845e-04
18600,4.14403635263443,,2.799493e-04
18700,4.16356748342514,,2.797128e-04
18800,4.053345739841461,,2.794751e-04
18900,4.028948903083801,,2.792360e-04
19000,3.9604315161705017,,2.789957e-04
19100,4.077200174331665,,2.787541e-04
19200,4.017686605453491,,2.785112e-04
19300,4.065033316612244,,2.782671e-04
19400,4.056012690067291,,2.780217e-04
19500,4.099830985069275,,2.777750e-04
19600,3.9524458050727844,,2.775271e-04
19700,4.126439034938812,,2.772779e-04
19800,3.8775197863578796,,2.770274e-04
19900,3.923519790172577,,2.767757e-04
20000,4.2408127784729,,2.765228e-04
20000,4.2408127784729,45.9438,2.765228e-04
20100,4.051901280879974,,2.762686e-04
20200,3.918598175048828,,2.760131e-04
20300,4.061491549015045,,2.757564e-04
20400,3.880821645259857,,2.754985e-04
20500,4.022790014743805,,2.752393e-04
20600,4.060085833072662,,2.749789e-04
20700,4.025007665157318,,2.747173e-04
20800,3.9364431500434875,,2.744544e-04
20900,3.9013583064079285,,2.741903e-04
21000,3.908711075782776,,2.739250e-04
21100,4.070538401603699,,2.736584e-04
21200,4.126726388931274,,2.733907e-04
21300,3.9537707567214966,,2.731217e-04
21400,4.024457812309265,,2.728515e-04
21500,3.805030882358551,,2.725801e-04
21600,3.7116087079048157,,2.723075e-04
21700,3.7887898087501526,,2.720336e-04
21800,3.7980220913887024,,2.717586e-04
21900,3.8514328002929688,,2.714824e-04
22000,3.847626566886902,,2.712050e-04
22100,4.023788928985596,,2.709264e-04
22200,4.059972405433655,,2.706466e-04
22300,3.836092948913574,,2.703656e-04
22400,3.9135066866874695,,2.700834e-04
22500,3.828894078731537,,2.698000e-04
22600,3.8347379565238953,,2.695155e-04
22700,3.78947514295578,,2.692298e-04
22800,3.7391619086265564,,2.689429e-04
22900,3.919103980064392,,2.686548e-04
23000,3.7612154483795166,,2.683656e-04
23100,3.725557506084442,,2.680752e-04
23200,3.8803601264953613,,2.677836e-04
23300,3.901900291442871,,2.674909e-04
23400,3.8882771134376526,,2.671970e-04
23500,3.9718968868255615,,2.669020e-04
23600,3.9258598685264587,,2.666058e-04
23700,3.9065481424331665,,2.663085e-04
23800,3.806694269180298,,2.660100e-04
23900,3.7735390067100525,,2.657104e-04
24000,3.704178810119629,,2.654097e-04
24100,3.865012526512146,,2.651078e-04
24200,3.8572660088539124,,2.648048e-04
24300,3.7477649450302124,,2.645006e-04
24400,3.8709418773651123,,2.641954e-04
24500,3.583002209663391,,2.638890e-04
24600,3.953229546546936,,2.635815e-04
24700,3.935368001461029,,2.632728e-04
24800,3.670194149017334,,2.629631e-04
24900,3.807872474193573,,2.626523e-04
25000,3.873487651348114,,2.623403e-04
25000,3.873487651348114,40.0267,2.623403e-04
25100,3.890061676502228,,2.620273e-04
25200,3.809553384780884,,2.617131e-04
25300,3.862868368625641,,2.613978e-04
25400,3.955608308315277,,2.610815e-04
25500,3.7982664108276367,,2.607641e-04
25600,3.8933345675468445,,2.604455e-04
25700,3.762556552886963,,2.601259e-04
25800,3.9805678725242615,,2.598053e-04
25900,3.743992269039154,,2.594835e-04
26000,3.722789227962494,,2.591607e-04
26100,3.9147096276283264,,2.588367e-04
26200,3.624171197414398,,2.585118e-04
26300,3.762380361557007,,2.581857e-04
26400,3.6672670245170593,,2.578586e-04
26500,3.7734479904174805,,2.575305e-04
26600,3.8489246368408203,,2.572013e-04
26700,3.8076552748680115,,2.568710e-04
26800,3.81486314535141,,2.565397e-04
26900,3.961133062839508,,2.562074e-04
27000,3.800665020942688,,2.558740e-04
27100,3.6590762734413147,,2.555395e-04
27200,3.6813907623291016,,2.552041e-04
27300,3.94901442527771,,2.548676e-04
27400,3.867253541946411,,2.545301e-04
27500,3.866775631904602,,2.541915e-04
27600,3.8055214881896973,,2.538520e-04
27700,3.7812420129776,,2.535114e-04
27800,3.8125136494636536,,2.531698e-04
27900,3.7382730841636658,,2.528272e-04
28000,3.8084107041358948,,2.524836e-04
28100,3.8955267667770386,,2.521390e-04
28200,3.6458816528320312,,2.517934e-04
28300,3.7283771634101868,,2.514468e-04
28400,3.881859540939331,,2.510992e-04
28500,3.5385314226150513,,2.507507e-04
28600,3.7572482228279114,,2.504011e-04
28700,3.7332262992858887,,2.500506e-04
28800,3.6464887857437134,,2.496991e-04
28900,3.750116288661957,,2.493466e-04
29000,3.6299365758895874,,2.489931e-04
29100,3.715890884399414,,2.486387e-04
29200,3.7458702325820923,,2.482833e-04
29300,3.7132526636123657,,2.479270e-04
29400,3.6323055028915405,,2.475697e-04
29500,3.919929027557373,,2.472114e-04
29600,3.6822911500930786,,2.468522e-04
29700,3.688089072704315,,2.464921e-04
29800,3.716651678085327,,2.461310e-04
29900,3.6765838861465454,,2.457690e-04
30000,3.9279393553733826,,2.454060e-04
30000,3.9279393553733826,35.9834,2.454060e-04
30100,3.7559456825256348,,2.450421e-04
30200,3.623072922229767,,2.446773e-04
30300,3.7190865874290466,,2.443116e-04
30400,3.524485468864441,,2.439450e-04
30500,3.7618319988250732,,2.435774e-04
30600,3.6179507970809937,,2.432089e-04
30700,3.7440105080604553,,2.428396e-04
30800,3.663204073905945,,2.424693e-04
30900,3.634118914604187,,2.420981e-04
31000,3.6568467020988464,,2.417260e-04
31100,3.8173946738243103,,2.413531e-04
31200,3.60221403837204,,2.409792e-04
31300,3.6562861800193787,,2.406045e-04
31400,3.468450605869293,,2.402289e-04
31500,3.736418664455414,,2.398524e-04
31600,3.691105604171753,,2.394750e-04
31700,3.6553784012794495,,2.390968e-04
31800,3.586270570755005,,2.387177e-04
31900,3.7221728563308716,,2.383377e-04
32000,3.611591160297394,,2.379569e-04
32100,3.7128299474716187,,2.375753e-04
32200,3.532545566558838,,2.371927e-04
32300,3.835438549518585,,2.368094e-04
32400,3.740813910961151,,2.364252e-04
32500,3.5404083132743835,,2.360401e-04
32600,3.7702298760414124,,2.356543e-04
32700,3.7451120018959045,,2.352676e-04
32800,3.575014054775238,,2.348801e-04
32900,3.7279520630836487,,2.344917e-04
33000,3.7019867300987244,,2.341026e-04
33100,3.5637150406837463,,2.337126e-04
33200,3.9281495213508606,,2.333218e-04
33300,3.7161684036254883,,2.329302e-04
33400,3.574492633342743,,2.325378e-04
33500,3.745704412460327,,2.321447e-04
33600,3.5714340806007385,,2.317507e-04
33700,3.5586605072021484,,2.313559e-04
33800,3.6480161547660828,,2.309604e-04
33900,3.5999642610549927,,2.305640e-04
34000,3.735866069793701,,2.301669e-04
34100,3.584670305252075,,2.297690e-04
34200,3.550242066383362,,2.293704e-04
34300,3.607893705368042,,2.289710e-04
34400,3.679520308971405,,2.285708e-04
34500,3.500209391117096,,2.281699e-04
34600,3.7410287261009216,,2.277682e-04
34700,3.5432063341140747,,2.273658e-04
34800,3.645282506942749,,2.269626e-04
34900,3.6887317299842834,,2.265587e-04
35000,3.6588011980056763,,2.261540e-04
35000,3.6588011980056763,33.0922,2.261540e-04
35100,3.4866448044776917,,2.257487e-04
35200,3.8549180030822754,,2.253426e-04
35300,3.620854139328003,,2.249357e-04
35400,3.6642525792121887,,2.245282e-04
35500,3.570224106311798,,2.241199e-04
35600,3.646885931491852,,2.237110e-04
35700,3.5479575991630554,,2.233013e-04
35800,3.6668480038642883,,2.228909e-04
35900,3.417423963546753,,2.224798e-04
36000,3.644769012928009,,2.220681e-04
36100,3.4738473892211914,,2.216556e-04
36200,3.4769617915153503,,2.212424e-04
36300,3.6333441138267517,,2.208286e-04
36400,3.5857770442962646,,2.204141e-04
36500,3.4896565079689026,,2.199989e-04
36600,3.5304468870162964,,2.195831e-04
36700,3.6003992557525635,,2.191666e-04
36800,3.548134505748749,,2.187494e-04
36900,3.6683541536331177,,2.183316e-04
37000,3.5549376606941223,,2.179131e-04
37100,3.526417315006256,,2.174940e-04
37200,3.724679708480835,,2.170743e-04
37300,3.650491237640381,,2.166539e-04
37400,3.5509617924690247,,2.162328e-04
37500,3.3842243552207947,,2.158112e-04
37600,3.5265870690345764,,2.153889e-04
37700,3.434761345386505,,2.149660e-04
37800,3.6002354621887207,,2.145425e-04
37900,3.635819137096405,,2.141183e-04
38000,3.600773513317108,,2.136936e-04
38100,3.435692608356476,,2.132682e-04
38200,3.3158198595046997,,2.128423e-04
38300,3.7122734785079956,,2.124158e-04
38400,3.6133528351783752,,2.119886e-04
38500,3.4341471791267395,,2.115609e-04
38600,3.457088828086853,,2.111326e-04
38700,3.3830113410949707,,2.107037e-04
38800,3.5251095294952393,,2.102743e-04
38900,3.694969415664673,,2.098443e-04
39000,3.5994157791137695,,2.094137e-04
39100,3.374749779701233,,2.089826e-04
39200,3.59818834066391,,2.085509e-04
39300,3.545619547367096,,2.081187e-04
39400,3.586578607559204,,2.076859e-04
39500,3.623261332511902,,2.072525e-04
39600,3.566096067428589,,2.068187e-04
39700,3.5439319610595703,,2.063843e-04
39800,3.64352947473526,,2.059493e-04
39900,3.3944567441940308,,2.055139e-04
40000,3.612668991088867,,2.050779e-04
40000,3.612668991088867,31.0212,2.050779e-04
40100,3.6239945888519287,,2.046415e-04
40200,3.660016894340515,,2.042045e-04
40300,3.700486481189728,,2.037670e-04
40400,3.549338936805725,,2.033290e-04
40500,3.637202799320221,,2.028905e-04
40600,3.520038068294525,,2.024515e-04
40700,3.6253987550735474,,2.020120e-04
40800,3.619465172290802,,2.015720e-04
40900,3.5885178446769714,,2.011316e-04
41000,3.601964831352234,,2.006907e-04
41100,3.596266806125641,,2.002493e-04
41200,3.5997519493103027,,1.998075e-04
41300,3.5758092403411865,,1.993652e-04
41400,3.558887541294098,,1.989224e-04
41500,3.50500351190567,,1.984792e-04
41600,3.551237642765045,,1.980355e-04
41700,3.4946926832199097,,1.975914e-04
41800,3.571126639842987,,1.971469e-04
41900,3.5341830253601074,,1.967019e-04
42000,3.330148696899414,,1.962565e-04
42100,3.448873281478882,,1.958107e-04
42200,3.515916109085083,,1.953644e-04
42300,3.4267228841781616,,1.949178e-04
42400,3.6771926879882812,,1.944707e-04
42500,3.4849098324775696,,1.940232e-04
42600,3.65934419631958,,1.935753e-04
42700,3.508203446865082,,1.931271e-04
42800,3.4450623393058777,,1.926784e-04
42900,3.508900463581085,,1.922294e-04
43000,3.5291263461112976,,1.917799e-04
43100,3.3792999386787415,,1.913301e-04
43200,3.569324254989624,,1.908799e-04
43300,3.444179892539978,,1.904294e-04
43400,3.522853910923004,,1.899784e-04
43500,3.5558066368103027,,1.895272e-04
43600,3.5692535638809204,,1.890755e-04
43700,3.4964886903762817,,1.886235e-04
43800,3.4865835905075073,,1.881712e-04
43900,3.519934296607971,,1.877185e-04
44000,3.4724121689796448,,1.872655e-04
44100,3.5693454146385193,,1.868122e-04
44200,3.426697075366974,,1.863585e-04
44300,3.446973204612732,,1.859045e-04
44400,3.558960974216461,,1.854502e-04
44500,3.3434136509895325,,1.849956e-04
44600,3.4366299510002136,,1.845407e-04
44700,3.3946521878242493,,1.840855e-04
44800,3.4037020802497864,,1.836299e-04
44900,3.606023907661438,,1.831741e-04
45000,3.6273743510246277,,1.827180e-04
45000,3.6273743510246277,29.3939,1.827180e-04
45100,3.377082586288452,,1.822616e-04
45200,3.445508658885956,,1.818049e-04
45300,3.377871334552765,,1.813480e-04
45400,3.481054663658142,,1.808907e-04
45500,3.5433958172798157,,1.804333e-04
45600,3.426793694496155,,1.799755e-04
45700,3.318590998649597,,1.795175e-04
45800,3.4743576645851135,,1.790592e-04
45900,3.5222054719924927,,1.786007e-04
46000,3.3987019062042236,,1.781420e-04
46100,3.355682134628296,,1.776830e-04
46200,3.3027939200401306,,1.772238e-04
46300,3.429389178752899,,1.767643e-04
46400,3.520484149456024,,1.763047e-04
46500,3.456842839717865,,1.758448e-04
46600,3.3914793133735657,,1.753847e-04
46700,3.535261392593384,,1.749243e-04
46800,3.4917505979537964,,1.744638e-04
46900,3.549898147583008,,1.740031e-04
47000,3.577983796596527,,1.735422e-04
47100,3.4596484303474426,,1.730811e-04
47200,3.3653950691223145,,1.726198e-04
47300,3.4052257537841797,,1.721583e-04
47400,3.5729798078536987,,1.716967e-04
47500,3.346715569496155,,1.712348e-04
47600,3.5369446873664856,,1.707729e-04
47700,3.4701040983200073,,1.703107e-04
47800,3.4517775177955627,,1.698484e-04
47900,3.40814870595932,,1.693859e-04
48000,3.496745526790619,,1.689233e-04
48100,3.5393521189689636,,1.684606e-04
48200,3.564039170742035,,1.679977e-04
48300,3.4954050183296204,,1.675347e-04
48400,3.427696704864502,,1.670715e-04
48500,3.3825591802597046,,1.666083e-04
48600,3.487906813621521,,1.661449e-04
48700,3.5862340927124023,,1.656813e-04
48800,3.4817715883255005,,1.652177e-04
48900,3.284635365009308,,1.647540e-04
49000,3.5636672377586365,,1.642902e-04
49100,3.31031596660614,,1.638263e-04
49200,3.456246018409729,,1.633623e-04
49300,3.390950322151184,,1.628982e-04
49400,3.414061725139618,,1.624340e-04
49500,3.4246708750724792,,1.619697e-04
49600,3.530797243118286,,1.615054e-04
49700,3.516440689563751,,1.610410e-04
49800,3.3386767506599426,,1.605766e-04
49900,3.589131712913513,,1.601120e-04
50000,3.3890401124954224,,1.596475e-04
50000,3.3890401124954224,28.1504,1.596475e-04
50100,3.570152163505554,,1.591829e-04
50200,3.5276148915290833,,1.587182e-04
50300,3.2537222504615784,,1.582535e-04
50400,3.4323978424072266,,1.577888e-04
50500,3.3413015604019165,,1.573240e-04
50600,3.429429292678833,,1.568593e-04
50700,3.438799560070038,,1.563945e-04
50800,3.1978694796562195,,1.559296e-04
50900,3.4274902939796448,,1.554648e-04
51000,3.433957576751709,,1.550000e-04
51100,3.4942681789398193,,1.545352e-04
51200,3.3866647481918335,,1.540704e-04
51300,3.4990944266319275,,1.536055e-04
51400,3.2723947167396545,,1.531407e-04
51500,3.305181086063385,,1.526760e-04
51600,3.327644467353821,,1.522112e-04
51700,3.4067529439926147,,1.517465e-04
51800,3.5685154795646667,,1.512818e-04
51900,3.398687779903412,,1.508171e-04
52000,3.3997594118118286,,1.503525e-04
52100,3.285713493824005,,1.498880e-04
52200,3.5375598073005676,,1.494234e-04
52300,3.398825526237488,,1.489590e-04
52400,3.3935130834579468,,1.484946e-04
52500,3.509443163871765,,1.480303e-04
